timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB]
2026/05/29 23:08:56.699, 3, 0, 0, 59201
2026/05/29 23:08:57.700, 0, 0, 0, 59153
2026/05/29 23:08:57.701, 1, 0, 0, 59201
2026/05/29 23:08:57.702, 2, 0, 0, 59153
2026/05/29 23:08:57.703, 3, 0, 0, 59201
2026/05/29 23:08:58.704, 0, 0, 0, 59153
2026/05/29 23:08:58.706, 1, 0, 0, 59201
2026/05/29 23:08:58.707, 2, 0, 0, 59153
2026/05/29 23:08:58.708, 3, 0, 0, 59201
2026/05/29 23:08:59.710, 0, 0, 0, 59153
2026/05/29 23:08:59.711, 1, 0, 0, 59201
2026/05/29 23:08:59.712, 2, 0, 0, 59153
2026/05/29 23:08:59.713, 3, 0, 0, 59201
2026/05/29 23:09:00.714, 0, 0, 0, 59153
2026/05/29 23:09:00.716, 1, 0, 0, 59201
2026/05/29 23:09:00.717, 2, 0, 0, 59153
2026/05/29 23:09:00.718, 3, 0, 0, 59201
2026/05/29 23:09:01.719, 0, 0, 0, 59153
2026/05/29 23:09:01.720, 1, 0, 0, 59201
2026/05/29 23:09:01.721, 2, 0, 0, 59153
2026/05/29 23:09:01.722, 3, 0, 0, 59201
2026/05/29 23:09:02.723, 0, 0, 0, 59153
2026/05/29 23:09:02.725, 1, 0, 0, 59201
2026/05/29 23:09:02.726, 2, 94, 91, 59153
2026/05/29 23:09:02.729, 3, 0, 0, 59203
2026/05/29 23:09:03.731, 0, 98, 53, 59153
2026/05/29 23:09:03.733, 1, 98, 74, 59201
2026/05/29 23:09:03.736, 2, 99, 50, 59153
2026/05/29 23:09:03.737, 3, 98, 54, 59203
2026/05/29 23:09:04.739, 0, 99, 52, 59153
2026/05/29 23:09:04.746, 1, 99, 50, 59201
2026/05/29 23:09:04.747, 2, 99, 47, 59153
2026/05/29 23:09:04.750, 3, 99, 50, 59203
2026/05/29 23:09:05.752, 0, 99, 47, 59153
2026/05/29 23:09:05.754, 1, 99, 45, 59201
2026/05/29 23:09:05.756, 2, 99, 49, 59153
2026/05/29 23:09:05.758, 3, 99, 46, 59203
2026/05/29 23:09:06.760, 0, 99, 48, 59153
2026/05/29 23:09:06.762, 1, 99, 55, 59201
2026/05/29 23:09:06.764, 2, 99, 50, 59153
2026/05/29 23:09:06.766, 3, 99, 51, 59203
2026/05/29 23:09:07.768, 0, 99, 50, 59153
2026/05/29 23:09:07.770, 1, 99, 52, 59201
2026/05/29 23:09:07.772, 2, 99, 56, 59153
2026/05/29 23:09:07.779, 3, 99, 59, 59203
2026/05/29 23:09:08.785, 0, 99, 47, 59153
2026/05/29 23:09:08.786, 1, 99, 47, 59201
2026/05/29 23:09:08.788, 2, 99, 53, 59153
2026/05/29 23:09:08.790, 3, 98, 56, 59203
2026/05/29 23:09:09.792, 0, 99, 56, 59153
2026/05/29 23:09:09.794, 1, 99, 50, 59201
2026/05/29 23:09:09.796, 2, 99, 48, 59153
2026/05/29 23:09:09.798, 3, 99, 51, 59203
2026/05/29 23:09:10.800, 0, 99, 52, 59153
2026/05/29 23:09:10.802, 1, 99, 44, 59201
2026/05/29 23:09:10.804, 2, 99, 52, 59153
2026/05/29 23:09:10.805, 3, 99, 51, 59203
2026/05/29 23:09:11.808, 0, 99, 47, 59153
2026/05/29 23:09:11.809, 1, 99, 57, 59201
2026/05/29 23:09:11.811, 2, 99, 43, 59153
2026/05/29 23:09:11.813, 3, 99, 46, 59203
2026/05/29 23:09:12.815, 0, 99, 50, 59153
2026/05/29 23:09:12.816, 1, 98, 53, 59201
2026/05/29 23:09:12.818, 2, 98, 58, 59153
2026/05/29 23:09:12.820, 3, 99, 50, 59203
2026/05/29 23:09:13.822, 0, 99, 44, 59153
2026/05/29 23:09:13.824, 1, 99, 45, 59201
2026/05/29 23:09:13.826, 2, 99, 47, 59153
2026/05/29 23:09:13.828, 3, 99, 52, 59203
2026/05/29 23:09:14.830, 0, 99, 52, 59153
2026/05/29 23:09:14.831, 1, 99, 46, 59201
2026/05/29 23:09:14.834, 2, 99, 53, 59155
2026/05/29 23:09:14.835, 3, 99, 52, 59203
2026/05/29 23:09:15.837, 0, 99, 45, 60255
2026/05/29 23:09:15.847, 1, 99, 49, 59203
2026/05/29 23:09:15.849, 2, 99, 50, 60315
2026/05/29 23:09:15.851, 3, 99, 45, 60305
2026/05/29 23:09:16.853, 0, 99, 53, 62435
2026/05/29 23:09:16.855, 1, 99, 47, 61043
2026/05/29 23:09:16.857, 2, 99, 45, 62435
2026/05/29 23:09:16.859, 3, 99, 52, 62485
2026/05/29 23:09:17.861, 0, 98, 52, 63897
2026/05/29 23:09:17.863, 1, 98, 55, 63225
2026/05/29 23:09:17.865, 2, 99, 52, 64617
2026/05/29 23:09:17.867, 3, 99, 53, 63947
2026/05/29 23:09:18.868, 0, 98, 51, 66097
2026/05/29 23:09:18.870, 1, 99, 48, 64745
2026/05/29 23:09:18.873, 2, 99, 46, 66797
2026/05/29 23:09:18.879, 3, 98, 50, 66147
2026/05/29 23:09:19.883, 0, 99, 45, 68279
2026/05/29 23:09:19.884, 1, 99, 53, 66927
2026/05/29 23:09:19.886, 2, 99, 52, 68979
2026/05/29 23:09:19.889, 3, 99, 48, 68329
2026/05/29 23:09:20.891, 0, 98, 56, 69439
2026/05/29 23:09:20.893, 1, 99, 50, 69027
2026/05/29 23:09:20.895, 2, 99, 51, 70279
2026/05/29 23:09:20.896, 3, 98, 56, 69489
2026/05/29 23:09:21.898, 0, 99, 50, 72541
2026/05/29 23:09:21.900, 1, 99, 45, 71047
2026/05/29 23:09:21.902, 2, 99, 46, 72541
2026/05/29 23:09:21.904, 3, 99, 47, 72591
2026/05/29 23:09:22.906, 0, 65, 21, 73341
2026/05/29 23:09:22.907, 1, 63, 36, 73389
2026/05/29 23:09:22.910, 2, 64, 32, 73341
2026/05/29 23:09:22.912, 3, 67, 6, 73471
2026/05/29 23:09:23.914, 0, 0, 0, 73421
2026/05/29 23:09:23.915, 1, 100, 0, 73469
2026/05/29 23:09:23.916, 2, 100, 0, 73423
2026/05/29 23:09:23.918, 3, 100, 0, 73471
2026/05/29 23:09:24.919, 0, 98, 86, 73423
2026/05/29 23:09:24.920, 1, 100, 0, 73471
2026/05/29 23:09:24.921, 2, 100, 0, 73423
2026/05/29 23:09:24.923, 3, 100, 0, 73471
2026/05/29 23:09:25.924, 0, 0, 0, 73423
2026/05/29 23:09:25.925, 1, 99, 71, 73471
2026/05/29 23:09:25.928, 2, 99, 72, 73423
2026/05/29 23:09:25.930, 3, 98, 73, 73471
2026/05/29 23:09:26.933, 0, 98, 58, 73423
2026/05/29 23:09:26.935, 1, 100, 0, 73471
2026/05/29 23:09:26.944, 2, 100, 0, 73423
2026/05/29 23:09:26.945, 3, 100, 0, 73471
2026/05/29 23:09:27.947, 0, 0, 0, 73423
2026/05/29 23:09:27.948, 1, 99, 69, 73471
2026/05/29 23:09:27.950, 2, 98, 74, 73423
2026/05/29 23:09:27.951, 3, 98, 59, 73471
2026/05/29 23:09:28.953, 0, 98, 58, 73423
2026/05/29 23:09:28.955, 1, 100, 0, 73471
2026/05/29 23:09:28.956, 2, 100, 0, 73423
2026/05/29 23:09:28.958, 3, 100, 0, 73471
2026/05/29 23:09:29.959, 0, 0, 0, 73423
2026/05/29 23:09:29.960, 1, 98, 58, 73471
2026/05/29 23:09:29.962, 2, 97, 59, 73423
2026/05/29 23:09:29.963, 3, 98, 49, 73471
2026/05/29 23:09:30.965, 0, 0, 0, 73423
2026/05/29 23:09:30.967, 1, 100, 0, 73471
2026/05/29 23:09:30.968, 2, 100, 0, 73423
2026/05/29 23:09:30.977, 3, 100, 0, 73471
2026/05/29 23:09:31.983, 0, 56, 42, 73423
2026/05/29 23:09:31.985, 1, 83, 45, 73471
2026/05/29 23:09:31.987, 2, 82, 55, 73423
2026/05/29 23:09:31.989, 3, 98, 67, 73471
2026/05/29 23:09:32.990, 0, 86, 10, 73423
2026/05/29 23:09:32.992, 1, 74, 59, 73471
2026/05/29 23:09:32.994, 2, 59, 45, 73425
2026/05/29 23:09:32.996, 3, 83, 60, 73473
2026/05/29 23:09:33.997, 0, 85, 52, 73425
2026/05/29 23:09:33.999, 1, 56, 44, 73473
2026/05/29 23:09:34.001, 2, 60, 47, 73425
2026/05/29 23:09:34.002, 3, 98, 63, 73473
2026/05/29 23:09:35.004, 0, 100, 0, 73425
2026/05/29 23:09:35.006, 1, 97, 77, 73473
2026/05/29 23:09:35.008, 2, 83, 58, 73425
2026/05/29 23:09:35.010, 3, 83, 48, 73473
2026/05/29 23:09:36.012, 0, 100, 8, 73425
2026/05/29 23:09:36.014, 1, 99, 35, 73473
2026/05/29 23:09:36.017, 2, 100, 12, 73425
2026/05/29 23:09:36.019, 3, 71, 56, 73473
2026/05/29 23:09:37.021, 0, 91, 44, 73425
2026/05/29 23:09:37.022, 1, 89, 45, 73473
2026/05/29 23:09:37.024, 2, 84, 40, 73425
2026/05/29 23:09:37.025, 3, 61, 49, 73473
2026/05/29 23:09:38.027, 0, 0, 0, 73425
2026/05/29 23:09:38.029, 1, 100, 3, 73473
2026/05/29 23:09:38.030, 2, 98, 81, 73425
2026/05/29 23:09:38.031, 3, 100, 0, 73473
2026/05/29 23:09:39.033, 0, 0, 0, 73425
2026/05/29 23:09:39.035, 1, 100, 0, 73473
2026/05/29 23:09:39.045, 2, 100, 0, 73425
2026/05/29 23:09:39.046, 3, 100, 0, 73473
2026/05/29 23:09:40.047, 0, 98, 82, 73425
2026/05/29 23:09:40.048, 1, 100, 0, 73473
2026/05/29 23:09:40.050, 2, 100, 0, 73425
2026/05/29 23:09:40.051, 3, 100, 0, 73473
2026/05/29 23:09:41.052, 0, 0, 0, 73425
2026/05/29 23:09:41.053, 1, 100, 0, 73473
2026/05/29 23:09:41.055, 2, 98, 70, 73425
2026/05/29 23:09:41.056, 3, 99, 23, 73475
2026/05/29 23:09:42.058, 0, 98, 71, 73425
2026/05/29 23:09:42.060, 1, 100, 0, 73473
2026/05/29 23:09:42.061, 2, 100, 0, 73425
2026/05/29 23:09:42.062, 3, 100, 0, 73475
2026/05/29 23:09:43.063, 0, 0, 0, 73425
2026/05/29 23:09:43.064, 1, 100, 0, 73473
2026/05/29 23:09:43.065, 2, 100, 6, 73425
2026/05/29 23:09:43.066, 3, 100, 0, 73475
2026/05/29 23:09:44.068, 0, 66, 53, 73427
2026/05/29 23:09:44.070, 1, 86, 56, 73475
2026/05/29 23:09:44.072, 2, 86, 63, 73427
2026/05/29 23:09:44.078, 3, 87, 34, 73475
2026/05/29 23:09:45.084, 0, 98, 66, 73427
2026/05/29 23:09:45.087, 1, 98, 72, 73475
2026/05/29 23:09:45.088, 2, 98, 82, 73427
2026/05/29 23:09:45.092, 3, 98, 62, 73475
2026/05/29 23:09:46.094, 0, 71, 60, 73427
2026/05/29 23:09:46.096, 1, 78, 55, 73475
2026/05/29 23:09:46.099, 2, 77, 46, 73427
2026/05/29 23:09:46.101, 3, 98, 78, 73475
2026/05/29 23:09:47.102, 0, 99, 73, 73427
2026/05/29 23:09:47.104, 1, 99, 73, 73475
2026/05/29 23:09:47.106, 2, 99, 72, 73427
2026/05/29 23:09:47.108, 3, 97, 63, 73475
2026/05/29 23:09:48.110, 0, 98, 70, 73427
2026/05/29 23:09:48.112, 1, 98, 73, 73475
2026/05/29 23:09:48.113, 2, 98, 69, 73427
2026/05/29 23:09:48.115, 3, 70, 57, 73475
2026/05/29 23:09:49.116, 0, 98, 83, 73427
2026/05/29 23:09:49.118, 1, 98, 86, 73475
2026/05/29 23:09:49.119, 2, 98, 80, 73427
2026/05/29 23:09:49.120, 3, 98, 75, 73477
2026/05/29 23:09:50.121, 0, 0, 0, 73427
2026/05/29 23:09:50.123, 1, 0, 0, 73475
2026/05/29 23:09:50.124, 2, 0, 0, 73427
2026/05/29 23:09:50.128, 3, 0, 0, 73477
2026/05/29 23:09:51.129, 0, 0, 0, 73427
2026/05/29 23:09:51.130, 1, 0, 0, 73475
2026/05/29 23:09:51.132, 2, 0, 0, 73429
2026/05/29 23:09:51.134, 3, 0, 0, 73477
2026/05/29 23:09:52.136, 0, 89, 80, 73429
2026/05/29 23:09:52.146, 1, 100, 13, 73475
2026/05/29 23:09:52.148, 2, 99, 28, 73429
2026/05/29 23:09:52.149, 3, 98, 8, 73477
2026/05/29 23:09:53.151, 0, 98, 49, 73429
2026/05/29 23:09:53.153, 1, 96, 49, 73475
2026/05/29 23:09:53.155, 2, 98, 42, 73429
2026/05/29 23:09:53.156, 3, 98, 47, 73477
2026/05/29 23:09:54.157, 0, 98, 38, 73429
2026/05/29 23:09:54.159, 1, 98, 37, 73475
2026/05/29 23:09:54.161, 2, 98, 37, 73429
2026/05/29 23:09:54.163, 3, 98, 38, 73477
2026/05/29 23:09:55.164, 0, 100, 38, 73429
2026/05/29 23:09:55.166, 1, 100, 39, 73475
2026/05/29 23:09:55.168, 2, 100, 38, 73429
2026/05/29 23:09:55.179, 3, 100, 41, 73477
2026/05/29 23:09:56.188, 0, 100, 40, 73429
2026/05/29 23:09:56.191, 1, 100, 41, 73475
2026/05/29 23:09:56.195, 2, 100, 41, 73429
2026/05/29 23:09:56.197, 3, 100, 42, 73477
2026/05/29 23:09:57.200, 0, 100, 48, 73429
2026/05/29 23:09:57.202, 1, 100, 50, 73475
2026/05/29 23:09:57.204, 2, 99, 49, 73429
2026/05/29 23:09:57.206, 3, 98, 46, 73477
2026/05/29 23:09:58.207, 0, 98, 49, 73429
2026/05/29 23:09:58.210, 1, 98, 48, 73475
2026/05/29 23:09:58.211, 2, 98, 39, 73429
2026/05/29 23:09:58.213, 3, 99, 38, 73477
2026/05/29 23:09:59.215, 0, 98, 35, 73429
2026/05/29 23:09:59.217, 1, 97, 35, 73475
2026/05/29 23:09:59.219, 2, 92, 35, 73429
2026/05/29 23:09:59.221, 3, 99, 38, 73477
2026/05/29 23:10:00.223, 0, 100, 39, 73429
2026/05/29 23:10:00.224, 1, 100, 38, 73475
2026/05/29 23:10:00.226, 2, 100, 38, 73429
2026/05/29 23:10:00.227, 3, 100, 41, 73477
2026/05/29 23:10:01.229, 0, 100, 40, 73429
2026/05/29 23:10:01.232, 1, 100, 54, 73475
2026/05/29 23:10:01.251, 2, 100, 40, 73429
2026/05/29 23:10:01.253, 3, 100, 38, 73477
2026/05/29 23:10:02.254, 0, 93, 44, 73429
2026/05/29 23:10:02.261, 1, 97, 44, 73475
2026/05/29 23:10:02.267, 2, 100, 48, 73429
2026/05/29 23:10:02.269, 3, 98, 44, 73477
2026/05/29 23:10:03.271, 0, 98, 36, 73429
2026/05/29 23:10:03.277, 1, 98, 36, 73475
2026/05/29 23:10:03.278, 2, 98, 36, 73429
2026/05/29 23:10:03.281, 3, 98, 37, 73477
2026/05/29 23:10:04.288, 0, 76, 30, 73429
2026/05/29 23:10:04.289, 1, 98, 29, 73475
2026/05/29 23:10:04.291, 2, 98, 36, 73429
2026/05/29 23:10:04.293, 3, 97, 26, 73477
2026/05/29 23:10:05.295, 0, 100, 39, 73429
2026/05/29 23:10:05.297, 1, 100, 40, 73475
2026/05/29 23:10:05.299, 2, 100, 39, 73429
2026/05/29 23:10:05.300, 3, 100, 40, 73477
2026/05/29 23:10:06.304, 0, 100, 41, 73429
2026/05/29 23:10:06.306, 1, 100, 41, 73475
2026/05/29 23:10:06.308, 2, 100, 41, 73429
2026/05/29 23:10:06.309, 3, 100, 41, 73477
2026/05/29 23:10:07.311, 0, 99, 51, 73429
2026/05/29 23:10:07.313, 1, 99, 54, 73475
2026/05/29 23:10:07.315, 2, 98, 45, 73429
2026/05/29 23:10:07.316, 3, 100, 38, 73477
2026/05/29 23:10:08.318, 0, 97, 48, 73429
2026/05/29 23:10:08.320, 1, 97, 47, 73475
2026/05/29 23:10:08.322, 2, 98, 44, 73429
2026/05/29 23:10:08.323, 3, 98, 48, 73477
2026/05/29 23:10:09.325, 0, 97, 36, 73429
2026/05/29 23:10:09.327, 1, 97, 36, 73475
2026/05/29 23:10:09.329, 2, 97, 36, 73429
2026/05/29 23:10:09.331, 3, 99, 39, 73477
2026/05/29 23:10:10.332, 0, 100, 38, 73429
2026/05/29 23:10:10.335, 1, 100, 38, 73475
2026/05/29 23:10:10.346, 2, 100, 38, 73429
2026/05/29 23:10:10.349, 3, 98, 38, 73477
2026/05/29 23:10:11.351, 0, 100, 40, 73429
2026/05/29 23:10:11.353, 1, 100, 40, 73475
2026/05/29 23:10:11.355, 2, 100, 40, 73429
2026/05/29 23:10:11.357, 3, 100, 39, 73477
2026/05/29 23:10:12.358, 0, 100, 39, 73429
2026/05/29 23:10:12.360, 1, 100, 41, 73475
2026/05/29 23:10:12.361, 2, 100, 40, 73429
2026/05/29 23:10:12.362, 3, 100, 41, 73477
2026/05/29 23:10:13.365, 0, 77, 36, 73429
2026/05/29 23:10:13.366, 1, 97, 39, 73475
2026/05/29 23:10:13.368, 2, 98, 38, 73429
2026/05/29 23:10:13.379, 3, 98, 31, 73477
2026/05/29 23:10:14.385, 0, 75, 25, 73429
2026/05/29 23:10:14.387, 1, 97, 26, 73475
2026/05/29 23:10:14.389, 2, 98, 28, 73429
2026/05/29 23:10:14.391, 3, 91, 35, 73477
2026/05/29 23:10:15.393, 0, 98, 37, 73429
2026/05/29 23:10:15.395, 1, 98, 37, 73475
2026/05/29 23:10:15.398, 2, 97, 36, 73429
2026/05/29 23:10:15.399, 3, 97, 37, 73477
2026/05/29 23:10:16.401, 0, 100, 38, 73429
2026/05/29 23:10:16.403, 1, 100, 38, 73475
2026/05/29 23:10:16.404, 2, 100, 38, 73429
2026/05/29 23:10:16.406, 3, 100, 41, 73477
2026/05/29 23:10:17.408, 0, 100, 39, 73429
2026/05/29 23:10:17.409, 1, 100, 40, 73475
2026/05/29 23:10:17.411, 2, 100, 40, 73429
2026/05/29 23:10:17.413, 3, 100, 41, 73477
2026/05/29 23:10:18.417, 0, 100, 36, 73429
2026/05/29 23:10:18.419, 1, 100, 38, 73475
2026/05/29 23:10:18.421, 2, 100, 45, 73429
2026/05/29 23:10:18.423, 3, 93, 47, 73477
2026/05/29 23:10:19.424, 0, 51, 33, 73429
2026/05/29 23:10:19.426, 1, 51, 35, 73475
2026/05/29 23:10:19.427, 2, 99, 28, 73429
2026/05/29 23:10:19.428, 3, 100, 0, 73477
2026/05/29 23:10:20.429, 0, 0, 0, 73429
2026/05/29 23:10:20.431, 1, 0, 0, 73475
2026/05/29 23:10:20.433, 2, 100, 0, 73429
2026/05/29 23:10:20.435, 3, 90, 8, 73477
2026/05/29 23:10:21.436, 0, 0, 0, 73429
2026/05/29 23:10:21.446, 1, 100, 0, 73475
2026/05/29 23:10:21.447, 2, 99, 28, 73429
2026/05/29 23:10:21.449, 3, 100, 0, 73477
2026/05/29 23:10:22.450, 0, 98, 37, 73429
2026/05/29 23:10:22.452, 1, 97, 37, 73475
2026/05/29 23:10:22.454, 2, 99, 24, 73429
2026/05/29 23:10:22.456, 3, 98, 38, 73477
2026/05/29 23:10:23.457, 0, 100, 38, 73429
2026/05/29 23:10:23.459, 1, 100, 38, 73475
2026/05/29 23:10:23.461, 2, 98, 37, 73429
2026/05/29 23:10:23.463, 3, 97, 37, 73477
2026/05/29 23:10:24.465, 0, 100, 40, 73429
2026/05/29 23:10:24.467, 1, 100, 40, 73475
2026/05/29 23:10:24.469, 2, 100, 41, 73429
2026/05/29 23:10:24.481, 3, 100, 41, 73477
2026/05/29 23:10:25.485, 0, 100, 45, 73429
2026/05/29 23:10:25.486, 1, 100, 48, 73475
2026/05/29 23:10:25.488, 2, 99, 50, 73429
2026/05/29 23:10:25.489, 3, 100, 41, 73477
2026/05/29 23:10:26.491, 0, 98, 48, 73429
2026/05/29 23:10:26.493, 1, 98, 48, 73475
2026/05/29 23:10:26.495, 2, 98, 44, 73429
2026/05/29 23:10:26.497, 3, 74, 39, 73477
2026/05/29 23:10:27.499, 0, 98, 38, 73429
2026/05/29 23:10:27.501, 1, 97, 38, 73475
2026/05/29 23:10:27.502, 2, 98, 37, 73429
2026/05/29 23:10:27.504, 3, 99, 35, 73477
2026/05/29 23:10:28.506, 0, 0, 0, 73429
2026/05/29 23:10:28.507, 1, 0, 0, 73475
2026/05/29 23:10:28.508, 2, 100, 0, 73429
2026/05/29 23:10:28.509, 3, 100, 0, 73477
2026/05/29 23:10:29.511, 0, 0, 0, 73429
2026/05/29 23:10:29.512, 1, 100, 0, 73475
2026/05/29 23:10:29.513, 2, 100, 0, 73429
2026/05/29 23:10:29.514, 3, 100, 0, 73477
2026/05/29 23:10:30.516, 0, 100, 39, 73429
2026/05/29 23:10:30.518, 1, 100, 39, 73475
2026/05/29 23:10:30.520, 2, 100, 40, 73429
2026/05/29 23:10:30.521, 3, 100, 39, 73477
2026/05/29 23:10:31.523, 0, 100, 40, 73429
2026/05/29 23:10:31.525, 1, 100, 41, 73475
2026/05/29 23:10:31.527, 2, 100, 41, 73429
2026/05/29 23:10:31.529, 3, 100, 41, 73477
2026/05/29 23:10:32.531, 0, 94, 50, 73429
2026/05/29 23:10:32.532, 1, 99, 52, 73475
2026/05/29 23:10:32.534, 2, 99, 44, 73429
2026/05/29 23:10:32.536, 3, 100, 39, 73477
2026/05/29 23:10:33.537, 0, 95, 47, 73429
2026/05/29 23:10:33.546, 1, 38, 24, 73475
2026/05/29 23:10:33.550, 2, 98, 14, 73429
2026/05/29 23:10:33.552, 3, 99, 33, 73477
2026/05/29 23:10:34.554, 0, 97, 37, 73429
2026/05/29 23:10:34.556, 1, 98, 35, 73475
2026/05/29 23:10:34.558, 2, 98, 37, 73429
2026/05/29 23:10:34.560, 3, 98, 42, 73477
2026/05/29 23:10:35.562, 0, 100, 11, 73429
2026/05/29 23:10:35.563, 1, 100, 12, 73475
2026/05/29 23:10:35.565, 2, 100, 5, 73429
2026/05/29 23:10:35.567, 3, 57, 21, 73477
2026/05/29 23:10:36.568, 0, 100, 10, 73429
2026/05/29 23:10:36.570, 1, 9, 0, 73475
2026/05/29 23:10:36.572, 2, 99, 7, 73429
2026/05/29 23:10:36.580, 3, 99, 28, 73477
2026/05/29 23:10:37.586, 0, 0, 0, 73429
2026/05/29 23:10:37.587, 1, 0, 0, 73475
2026/05/29 23:10:37.588, 2, 100, 0, 73429
2026/05/29 23:10:37.590, 3, 100, 0, 73477
2026/05/29 23:10:38.591, 0, 0, 0, 73429
2026/05/29 23:10:38.592, 1, 59, 0, 73475
2026/05/29 23:10:38.594, 2, 100, 0, 73429
2026/05/29 23:10:38.595, 3, 100, 0, 73477
2026/05/29 23:10:39.596, 0, 100, 37, 73429
2026/05/29 23:10:39.598, 1, 100, 37, 73475
2026/05/29 23:10:39.600, 2, 87, 33, 73429
2026/05/29 23:10:39.602, 3, 98, 33, 73477
2026/05/29 23:10:40.604, 0, 98, 37, 73429
2026/05/29 23:10:40.605, 1, 97, 37, 73475
2026/05/29 23:10:40.607, 2, 99, 36, 73429
2026/05/29 23:10:40.609, 3, 100, 39, 73477
2026/05/29 23:10:41.611, 0, 100, 38, 73429
2026/05/29 23:10:41.613, 1, 100, 38, 73475
2026/05/29 23:10:41.615, 2, 100, 39, 73429
2026/05/29 23:10:41.617, 3, 100, 41, 73477
2026/05/29 23:10:42.618, 0, 100, 40, 73429
2026/05/29 23:10:42.620, 1, 100, 41, 73475
2026/05/29 23:10:42.621, 2, 100, 40, 73429
2026/05/29 23:10:42.622, 3, 100, 50, 73477
2026/05/29 23:10:43.624, 0, 97, 33, 73429
2026/05/29 23:10:43.625, 1, 97, 37, 73475
2026/05/29 23:10:43.627, 2, 100, 39, 73429
2026/05/29 23:10:43.629, 3, 100, 40, 73477
2026/05/29 23:10:44.631, 0, 100, 39, 73429
2026/05/29 23:10:44.633, 1, 100, 41, 73475
2026/05/29 23:10:44.635, 2, 100, 38, 73429
2026/05/29 23:10:44.636, 3, 100, 41, 73477
2026/05/29 23:10:45.638, 0, 98, 46, 73429
2026/05/29 23:10:45.648, 1, 98, 47, 73475
2026/05/29 23:10:45.650, 2, 100, 41, 73429
2026/05/29 23:10:45.652, 3, 99, 52, 73477
2026/05/29 23:10:46.654, 0, 0, 0, 73429
2026/05/29 23:10:46.655, 1, 0, 0, 73475
2026/05/29 23:10:46.656, 2, 98, 38, 73429
2026/05/29 23:10:46.657, 3, 99, 14, 73477
2026/05/29 23:10:47.659, 0, 20, 5, 73429
2026/05/29 23:10:47.660, 1, 6, 0, 73475
2026/05/29 23:10:47.662, 2, 100, 0, 73429
2026/05/29 23:10:47.663, 3, 100, 0, 73477
2026/05/29 23:10:48.664, 0, 62, 24, 73429
2026/05/29 23:10:48.666, 1, 97, 24, 73475
2026/05/29 23:10:48.668, 2, 99, 49, 73429
2026/05/29 23:10:48.670, 3, 98, 33, 73477
2026/05/29 23:10:49.672, 0, 98, 33, 73429
2026/05/29 23:10:49.674, 1, 98, 32, 73475
2026/05/29 23:10:49.676, 2, 99, 39, 73429
2026/05/29 23:10:49.682, 3, 98, 50, 73477
2026/05/29 23:10:50.685, 0, 98, 35, 73429
2026/05/29 23:10:50.686, 1, 92, 35, 73475
2026/05/29 23:10:50.688, 2, 98, 36, 73429
2026/05/29 23:10:50.690, 3, 98, 35, 73477
2026/05/29 23:10:51.692, 0, 100, 0, 73429
2026/05/29 23:10:51.694, 1, 0, 0, 73475
2026/05/29 23:10:51.695, 2, 100, 0, 73429
2026/05/29 23:10:51.696, 3, 100, 0, 73477
2026/05/29 23:10:52.697, 0, 100, 0, 73429
2026/05/29 23:10:52.699, 1, 0, 0, 73475
2026/05/29 23:10:52.700, 2, 100, 0, 73429
2026/05/29 23:10:52.701, 3, 100, 0, 73477
2026/05/29 23:10:53.702, 0, 100, 0, 73429
2026/05/29 23:10:53.703, 1, 45, 15, 73475
2026/05/29 23:10:53.705, 2, 99, 22, 73429
2026/05/29 23:10:53.707, 3, 99, 2, 73477
2026/05/29 23:10:54.709, 0, 97, 37, 73429
2026/05/29 23:10:54.710, 1, 97, 36, 73475
2026/05/29 23:10:54.712, 2, 98, 37, 73429
2026/05/29 23:10:54.714, 3, 98, 36, 73477
2026/05/29 23:10:55.716, 0, 98, 38, 73429
2026/05/29 23:10:55.718, 1, 97, 37, 73475
2026/05/29 23:10:55.720, 2, 100, 39, 73429
2026/05/29 23:10:55.721, 3, 98, 37, 73477
2026/05/29 23:10:56.722, 0, 100, 40, 73429
2026/05/29 23:10:56.724, 1, 100, 40, 73475
2026/05/29 23:10:56.726, 2, 100, 40, 73429
2026/05/29 23:10:56.728, 3, 100, 39, 73477
2026/05/29 23:10:57.730, 0, 100, 40, 73429
2026/05/29 23:10:57.731, 1, 100, 41, 73475
2026/05/29 23:10:57.733, 2, 100, 41, 73429
2026/05/29 23:10:57.734, 3, 100, 41, 73477
2026/05/29 23:10:58.736, 0, 99, 50, 73429
2026/05/29 23:10:58.747, 1, 99, 52, 73475
2026/05/29 23:10:58.750, 2, 99, 43, 73429
2026/05/29 23:10:58.751, 3, 100, 38, 73477
2026/05/29 23:10:59.753, 0, 98, 48, 73429
2026/05/29 23:10:59.755, 1, 97, 47, 73475
2026/05/29 23:10:59.756, 2, 98, 42, 73429
2026/05/29 23:10:59.758, 3, 98, 46, 73477
2026/05/29 23:11:00.759, 0, 100, 25, 73429
2026/05/29 23:11:00.760, 1, 0, 0, 73475
2026/05/29 23:11:00.762, 2, 100, 0, 73429
2026/05/29 23:11:00.763, 3, 99, 0, 73477
2026/05/29 23:11:01.765, 0, 100, 0, 73429
2026/05/29 23:11:01.766, 1, 0, 0, 73475
2026/05/29 23:11:01.767, 2, 100, 0, 73429
2026/05/29 23:11:01.768, 3, 100, 0, 73477
2026/05/29 23:11:02.770, 0, 99, 50, 73429
